datum,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,kumulativni_pocet_testu,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,kumulativni_pocet_nove_nakazenych_primoinfekce,kumulativni_pocet_nove_nakazenych_reinfekce,prirustkovy_pocet_nove_nakazenych_primoinfekce,prirustkovy_pocet_nove_nakazenych_reinfekce
2023-12-29,4746544,4690946,43360,22196896,34942260,1005,2395,10,589,3216,4298692,447852,587,418
2023-12-30,4746662,4693050,43367,22197021,34942634,118,2104,7,125,374,4298777,447885,85,33
2023-12-31,4746774,4694924,43372,22197153,34943028,112,1874,5,132,394,4298854,447920,77,35
2024-01-01,4746891,4696357,43379,22197284,34943416,117,1433,7,131,388,4298929,447962,75,42
2024-01-02,4748505,4696614,43391,22198193,34950592,1614,257,12,909,7176,4299820,448685,891,723
2024-01-03,4749543,4696826,43401,22198832,34955987,1038,212,10,639,5395,4300400,449143,580,458
2024-01-04,4750338,4697068,43406,22199438,34960389,795,242,5,606,4402,4300834,449504,434,361
2024-01-05,4751047,4697309,43420,22199981,34964367,709,241,14,543,3978,4301235,449812,401,308
2024-01-06,4751112,4698713,43426,22200112,34964667,65,1404,6,131,300,4301277,449835,42,23
2024-01-07,4751195,4699792,43430,22200240,34964957,83,1079,4,128,290,4301327,449868,50,33
2024-01-08,4751925,4700711,43434,22200916,34970292,730,919,4,676,5335,4301724,450201,397,333
2024-01-09,4752370,4700871,43439,22201418,34973566,445,160,5,502,3274,4301977,450393,253,192
2024-01-10,4752742,4701021,43446,22201878,34976555,372,150,7,460,2989,4302206,450536,229,143
2024-01-11,4753058,4701147,43449,22202320,34979363,316,126,3,442,2808,4302381,450677,175,141
2024-01-12,4753365,4702576,43452,22202781,34982080,307,1429,3,461,2717,4302564,450801,183,124
2024-01-13,4753400,4703561,43456,22202908,34982334,35,985,4,127,254,4302591,450809,27,8
2024-01-14,4753443,4704300,43462,22203012,34982624,43,739,6,104,290,4302624,450819,33,10
2024-01-15,4753975,4704993,43467,22203726,34988095,532,693,5,714,5471,4302939,451036,315,217
2024-01-16,4754287,4705090,43469,22204258,34991694,312,97,2,532,3599,4303120,451167,181,131
2024-01-17,4754577,4705164,43475,22204732,34995057,290,74,6,474,3363,4303296,451281,176,114
2024-01-18,4754807,4705846,43478,22205194,34998137,230,682,3,462,3080,4303429,451378,133,97
2024-01-19,4755014,4706306,43482,22205655,35001183,207,460,4,461,3046,4303552,451462,123,84
2024-01-20,4755029,4706684,43482,22205798,35001438,15,378,0,143,255,4303563,451466,11,4
2024-01-21,4755052,4707011,43482,22205902,35001773,23,327,0,104,335,4303577,451475,14,9
2024-01-22,4755402,4707316,43484,22206650,35008060,350,305,2,748,6287,4303759,451643,182,168
2024-01-23,4755650,4707398,43485,22207225,35012429,248,82,1,575,4369,4303905,451745,146,102
2024-01-24,4755867,4707476,43486,22207783,35016449,217,78,1,558,4020,4304018,451849,113,104
2024-01-25,4756044,4707965,43487,22208335,35020313,177,489,1,552,3864,4304120,451924,102,75
2024-01-26,4756226,4708308,43487,22208906,35024118,182,343,0,571,3805,4304228,451998,108,74
2024-01-27,4756246,4708634,43488,22209070,35024417,20,326,1,164,299,4304242,452004,14,6
2024-01-28,4756270,4708898,43490,22209229,35024761,24,264,2,159,344,4304260,452010,18,6
2024-01-29,4756537,4709163,43491,22210134,35031749,267,265,1,905,6988,4304392,452145,132,135
2024-01-30,4756685,4709241,43492,22210793,35036353,148,78,1,659,4604,4304481,452204,89,59
2024-01-31,4756841,4709293,43492,22211423,35040478,156,52,0,630,4125,4304561,452280,80,76
2024-02-01,4756975,4709638,43494,22212000,35044394,134,345,2,577,3916,4304647,452328,86,48
2024-02-02,4757100,4709963,43495,22212669,35047889,125,325,1,669,3495,4304719,452381,72,53
2024-02-03,4757117,4710230,43498,22212899,35048211,17,267,3,230,322,4304732,452385,13,4
2024-02-04,4757135,4710466,43500,22213043,35048507,18,236,2,144,296,4304743,452392,11,7
2024-02-05,4757364,4710706,43503,22213977,35055265,229,240,3,934,6758,4304865,452499,122,107
2024-02-06,4757496,4710813,43503,22214724,35059488,132,107,0,747,4223,4304948,452548,83,49
2024-02-07,4757592,4710879,43504,22215361,35062981,96,66,1,637,3493,4304997,452595,49,47
2024-02-08,4757675,4711152,43505,22215997,35066063,83,273,1,636,3082,4305042,452633,45,38
2024-02-09,4757752,4711435,43505,22216625,35069039,77,283,0,628,2976,4305090,452662,48,29
2024-02-10,4757761,4711698,43505,22216812,35069277,9,263,0,187,238,4305095,452666,5,4
2024-02-11,4757772,4711927,43505,22216908,35069551,11,229,0,96,274,4305103,452669,8,3
2024-02-12,4757904,4712158,43506,22217755,35074656,132,231,1,847,5105,4305182,452722,79,53
2024-02-13,4757996,4712264,43506,22218337,35077907,92,106,0,582,3251,4305229,452767,47,45
2024-02-14,4758067,4712326,43507,22218807,35080544,71,62,1,470,2637,4305265,452802,36,35
2024-02-15,4758129,4712584,43507,22219250,35082930,62,258,0,443,2386,4305299,452830,34,28
2024-02-16,4758191,4712837,43507,22219717,35085151,62,253,0,467,2221,4305339,452852,40,22
2024-02-17,4758195,4712992,43509,22219841,35085315,4,155,2,124,164,4305343,452852,4,0
2024-02-18,4758200,4713135,43510,22219936,35085499,5,143,1,95,184,4305345,452855,2,3
2024-02-19,4758275,4713266,43511,22220578,35089192,75,131,1,642,3693,4305388,452887,43,32
2024-02-20,4758323,4713357,43511,22221043,35091646,48,91,0,465,2454,4305418,452905,30,18
2024-02-21,4758363,4713413,43511,22221495,35093744,40,56,0,452,2098,4305446,452917,28,12
2024-02-22,4758410,4713544,43511,22221911,35095638,47,131,0,416,1894,4305472,452938,26,21
2024-02-23,4758441,4713672,43511,22222319,35097407,31,128,0,408,1769,4305494,452947,22,9
2024-02-24,4758447,4713771,43511,22222402,35097548,6,99,0,83,141,4305498,452949,4,2
2024-02-25,4758451,4713892,43512,22222468,35097694,4,121,1,66,146,4305501,452950,3,1
2024-02-26,4758506,4713982,43513,22223083,35100742,55,90,1,615,3048,4305534,452972,33,22
2024-02-27,4758539,4714048,43514,22223502,35102798,33,66,1,419,2056,4305551,452988,17,16
2024-02-28,4758574,4714078,43515,22223890,35104707,35,30,1,388,1909,4305568,453006,17,18
2024-02-29,4758598,4714160,43515,22224228,35106326,24,82,0,338,1619,4305582,453016,14,10
2024-03-01,4758620,4714217,43515,22224564,35107953,22,57,0,336,1627,4305595,453025,13,9
2024-03-02,4758625,4714328,43515,22224637,35108076,5,111,0,73,123,4305599,453026,4,1
2024-03-03,4758627,4714404,43515,22224715,35108210,2,76,0,78,134,4305600,453027,1,1
2024-03-04,4758675,4714460,43517,22225255,35110908,48,56,2,540,2698,4305624,453051,24,24
2024-03-05,4758708,4714506,43517,22225597,35112740,33,46,0,342,1832,4305641,453067,17,16
2024-03-06,4758729,4714524,43518,22225944,35114290,21,18,1,347,1550,4305653,453076,12,9
2024-03-07,4758752,4714581,43518,22226245,35115759,23,57,0,301,1469,4305665,453087,12,11
2024-03-08,4758784,4714645,43519,22226591,35117157,32,64,1,346,1398,4305687,453097,22,10
2024-03-09,4758789,4714696,43519,22226657,35117254,5,51,0,66,97,4305691,453098,4,1
2024-03-10,4758795,4714739,43519,22226739,35117394,6,43,0,82,140,4305695,453100,4,2
2024-03-11,4758835,4714773,43519,22227162,35119847,40,34,0,423,2453,4305716,453119,21,19
2024-03-12,4758855,4714795,43520,22227494,35121527,20,22,1,332,1680,4305721,453134,5,15
2024-03-13,4758880,4714811,43520,22227784,35122959,25,16,0,290,1432,4305736,453144,15,10
2024-03-14,4758903,4714857,43520,22228081,35124266,23,46,0,297,1307,4305748,453155,12,11
2024-03-15,4758922,4714904,43520,22228351,35125447,19,47,0,270,1181,4305762,453160,14,5
2024-03-16,4758925,4714944,43521,22228421,35125531,3,40,1,70,84,4305764,453161,2,1
2024-03-17,4758925,4714982,43521,22228468,35125620,0,38,0,47,89,4305764,453161,0,0
2024-03-18,4758953,4715023,43521,22228921,35127903,28,41,0,453,2283,4305781,453172,17,11
2024-03-19,4758971,4715042,43521,22229207,35129513,18,19,0,286,1610,4305787,453184,6,12
2024-03-20,4758989,4715054,43521,22229456,35130839,18,12,0,249,1326,4305799,453190,12,6
2024-03-21,4759004,4715092,43522,22229691,35132046,15,38,1,235,1207,4305806,453198,7,8
2024-03-22,4759016,4715122,43522,22229937,35133070,12,30,0,246,1024,4305813,453203,7,5
2024-03-23,4759018,4715158,43522,22229991,35133136,2,36,0,54,66,4305815,453203,2,0
2024-03-24,4759020,4715189,43522,22230037,35133228,2,31,0,46,92,4305817,453203,2,0
2024-03-25,4759055,4715208,43523,22230439,35135211,35,19,1,402,1983,4305835,453220,18,17
2024-03-26,4759075,4715221,43523,22230708,35136532,20,13,0,269,1321,4305846,453229,11,9
2024-03-27,4759089,4715223,43523,22230955,35137702,14,2,0,247,1170,4305852,453237,6,8
2024-03-28,4759102,4715251,43523,22231217,35138787,13,28,0,262,1085,4305860,453242,8,5
2024-03-29,4759103,4715284,43523,22231271,35138869,1,33,0,54,82,4305861,453242,1,0
2024-03-30,4759106,4715303,43523,22231352,35138961,3,19,0,81,92,4305863,453243,2,1
2024-03-31,4759110,4715321,43523,22231432,35139065,4,18,0,80,104,4305865,453245,2,2
2024-04-01,4759112,4715337,43523,22231497,35139151,2,16,0,65,86,4305867,453245,2,0
2024-04-02,4759139,4715345,43523,22231942,35141253,27,8,0,445,2102,4305879,453260,12,15
2024-04-03,4759154,4715348,43523,22232163,35142515,15,3,0,221,1262,4305887,453267,8,7
2024-04-04,4759176,4715385,43523,22232411,35143669,22,37,0,248,1154,4305899,453277,12,10
2024-04-05,4759194,4715407,43523,22232644,35144674,18,22,0,233,1005,4305911,453283,12,6
2024-04-06,4759196,4715425,43523,22232698,35144741,2,18,0,54,67,4305912,453284,1,1
2024-04-07,4759198,4715444,43523,22232732,35144808,2,19,0,34,67,4305913,453285,1,1
2024-04-08,4759220,4715449,43523,22233031,35146368,22,5,0,299,1560,4305927,453293,14,8
2024-04-09,4759234,4715458,43523,22233265,35147369,14,9,0,234,1001,4305937,453297,10,4
2024-04-10,4759246,4715462,43523,22233456,35148296,12,4,0,191,927,4305944,453302,7,5
2024-04-11,4759250,4715464,43523,22233624,35149115,4,2,0,168,819,4305947,453303,3,1
2024-04-12,4759270,4715496,43523,22233809,35149880,20,32,0,185,765,4305954,453316,7,13
2024-04-13,4759270,4715514,43523,22233846,35149922,0,18,0,37,42,4305954,453316,0,0
2024-04-14,4759270,4715542,43523,22233880,35149980,0,28,0,34,58,4305954,453316,0,0
2024-04-15,4759290,4715565,43523,22234179,35151271,20,23,0,299,1291,4305963,453327,9,11
2024-04-16,4759299,4715574,43523,22234373,35152192,9,9,0,194,921,4305967,453332,4,5
2024-04-17,4759306,4715576,43523,22234584,35153035,7,2,0,211,843,4305969,453337,2,5
2024-04-18,4759316,4715596,43523,22234737,35153805,10,20,0,153,770,4305975,453341,6,4
2024-04-19,4759323,4715612,43523,22234934,35154436,7,16,0,197,631,4305977,453346,2,5
2024-04-20,4759327,4715627,43523,22234978,35154472,4,15,0,44,36,4305981,453346,4,0
2024-04-21,4759329,4715635,43523,22235009,35154533,2,8,0,31,61,4305981,453348,0,2
2024-04-22,4759345,4715650,43523,22235295,35155769,16,15,0,286,1236,4305989,453356,8,8
2024-04-23,4759353,4715651,43523,22235458,35156680,8,1,0,163,911,4305995,453358,6,2
2024-04-24,4759368,4715654,43523,22235636,35157484,15,3,0,178,804,4306007,453361,12,3
2024-04-25,4759375,4715671,43523,22235806,35158234,7,17,0,170,750,4306011,453364,4,3
2024-04-26,4759380,4715681,43523,22235994,35158962,5,10,0,188,728,4306015,453365,4,1
2024-04-27,4759382,4715695,43523,22236028,35159013,2,14,0,34,51,4306017,453365,2,0
2024-04-28,4759382,4715708,43523,22236060,35159069,0,13,0,32,56,4306017,453365,0,0
2024-04-29,4759402,4715719,43523,22236296,35160214,20,11,0,236,1145,4306029,453373,12,8
2024-04-30,4759414,4715723,43523,22236479,35161007,12,4,0,183,793,4306037,453377,8,4
2024-05-01,4759416,4715725,43523,22236502,35161036,2,2,0,23,29,4306038,453378,1,1
2024-05-02,4759435,4715742,43523,22236682,35161869,19,17,0,180,833,4306049,453386,11,8
2024-05-03,4759441,4715751,43523,22236834,35162516,6,9,0,152,647,4306053,453388,4,2
2024-05-04,4759442,4715761,43523,22236872,35162553,1,10,0,38,37,4306054,453388,1,0
2024-05-05,4759444,4715769,43523,22236899,35162590,2,8,0,27,37,4306055,453389,1,1
2024-05-06,4759467,4715775,43523,22237169,35163661,23,6,0,270,1071,4306069,453398,14,9
2024-05-07,4759476,4715778,43523,22237355,35164400,9,3,0,186,739,4306072,453404,3,6
2024-05-08,4759477,4715778,43523,22237378,35164429,1,0,0,23,29,4306072,453405,0,1
2024-05-09,4759500,4715796,43523,22237569,35165150,23,18,0,191,721,4306086,453414,14,9
2024-05-10,4759508,4715806,43523,22237721,35165739,8,10,0,152,589,4306088,453420,2,6
2024-05-11,4759508,4715808,43523,22237752,35165769,0,2,0,31,30,4306088,453420,0,0
2024-05-12,4759510,4715833,43523,22237774,35165814,2,25,0,22,45,4306088,453422,0,2
2024-05-13,4759529,4715839,43523,22237990,35166902,19,6,0,216,1088,4306100,453429,12,7
2024-05-14,4759543,4715841,43523,22238140,35167638,14,2,0,150,736,4306107,453436,7,7
2024-05-15,4759554,4715845,43523,22238263,35168279,11,4,0,123,641,4306113,453441,6,5
2024-05-16,4759561,4715864,43524,22238372,35168875,7,19,1,109,596,4306115,453446,2,5
2024-05-17,4759571,4715875,43524,22238494,35169388,10,11,0,122,513,4306119,453452,4,6
2024-05-18,4759572,4715877,43524,22238530,35169432,1,2,0,36,44,4306119,453453,0,1
2024-05-19,4759574,4715897,43524,22238552,35169467,2,20,0,22,35,4306120,453454,1,1
2024-05-20,4759599,4715908,43524,22238723,35170390,25,11,0,171,923,4306136,453463,16,9
2024-05-21,4759613,4715910,43524,22238817,35171089,14,2,0,94,699,4306143,453470,7,7
2024-05-22,4759621,4715911,43524,22238945,35171645,8,1,0,128,556,4306147,453474,4,4
2024-05-23,4759634,4715931,43524,22239055,35172199,13,20,0,110,554,4306152,453482,5,8
2024-05-24,4759648,4715949,43524,22239180,35172663,14,18,0,125,464,4306161,453487,9,5
2024-05-25,4759649,4715963,43525,22239201,35172692,1,14,1,21,29,4306161,453488,0,1
2024-05-26,4759650,4715970,43526,22239226,35172721,1,7,1,25,29,4306162,453488,1,0
2024-05-27,4759672,4715980,43526,22239413,35173657,22,10,0,187,936,4306177,453495,15,7
2024-05-28,4759689,4715982,43526,22239527,35174285,17,2,0,114,628,4306185,453504,8,9
2024-05-29,4759697,4715983,43526,22239627,35174899,8,1,0,100,614,4306188,453509,3,5
2024-05-30,4759709,4716004,43526,22239732,35175463,12,21,0,105,564,4306196,453513,8,4
2024-05-31,4759718,4716017,43526,22239828,35175928,9,13,0,96,465,4306204,453514,8,1
2024-06-01,4759718,4716025,43526,22239841,35175950,0,8,0,13,22,4306204,453514,0,0
2024-06-02,4759718,4716041,43526,22239858,35175986,0,16,0,17,36,4306204,453514,0,0
2024-06-03,4759749,4716054,43526,22240041,35176859,31,13,0,183,873,4306221,453528,17,14
2024-06-04,4759760,4716055,43526,22240138,35177463,11,1,0,97,604,4306227,453533,6,5
2024-06-05,4759775,4716056,43526,22240242,35177991,15,1,0,104,528,4306232,453543,5,10
2024-06-06,4759792,4716078,43527,22240365,35178466,17,22,1,123,475,4306242,453550,10,7
2024-06-07,4759809,4716093,43527,22240471,35178966,17,15,0,106,500,4306251,453558,9,8
2024-06-08,4759812,4716102,43527,22240491,35178991,3,9,0,20,25,4306253,453559,2,1
2024-06-09,4759814,4716114,43527,22240523,35179018,2,12,0,32,27,4306254,453560,1,1
2024-06-10,4759856,4716123,43527,22240686,35179986,42,9,0,163,968,4306272,453584,18,24
2024-06-11,4759887,4716124,43527,22240802,35180581,31,1,0,116,595,4306277,453610,5,26
2024-06-12,4759915,4716125,43527,22240908,35181196,28,1,0,106,615,4306289,453626,12,16
2024-06-13,4759936,4716155,43527,22241014,35181723,21,30,0,106,527,4306295,453641,6,15
2024-06-14,4759957,4716167,43527,22241104,35182212,21,12,0,90,489,4306302,453655,7,14
2024-06-15,4759966,4716180,43527,22241142,35182240,9,13,0,38,28,4306309,453657,7,2
2024-06-16,4759970,4716203,43527,22241160,35182263,4,23,0,18,23,4306310,453660,1,3
2024-06-17,4760000,4716220,43527,22241314,35183124,30,17,0,154,861,4306327,453673,17,13
2024-06-18,4760024,4716222,43527,22241420,35183782,24,2,0,106,658,4306340,453684,13,11
2024-06-19,4760059,4716225,43527,22241538,35184354,35,3,0,118,572,4306355,453704,15,20
2024-06-20,4760092,4716273,43527,22241630,35184889,33,48,0,92,535,4306374,453718,19,14
2024-06-21,4760119,4716293,43527,22241721,35185352,27,20,0,91,463,4306389,453730,15,12
2024-06-22,4760121,4716322,43527,22241739,35185367,2,29,0,18,15,4306390,453731,1,1
2024-06-23,4760122,4716344,43527,22241763,35185393,1,22,0,24,26,4306390,453732,0,1
2024-06-24,4760179,4716365,43527,22241943,35186269,57,21,0,180,876,4306419,453760,29,28
2024-06-25,4760207,4716367,43527,22242060,35186900,28,2,0,117,631,4306437,453770,18,10
2024-06-26,4760233,4716373,43527,22242186,35187478,26,6,0,126,578,4306447,453786,10,16
2024-06-27,4760267,4716401,43528,22242284,35187995,34,28,1,98,517,4306461,453806,14,20
2024-06-28,4760298,4716427,43528,22242393,35188459,31,26,0,109,464,4306474,453824,13,18
2024-06-29,4760303,4716464,43528,22242419,35188487,5,37,0,26,28,4306477,453826,3,2
2024-06-30,4760305,4716494,43528,22242457,35188518,2,30,0,38,31,4306478,453827,1,1
2024-07-01,4760357,4716520,43528,22242583,35189227,52,26,0,126,709,4306500,453857,22,30
2024-07-02,4760389,4716523,43528,22242661,35189772,32,3,0,78,545,4306517,453872,17,15
2024-07-03,4760421,4716525,43528,22242762,35190232,32,2,0,101,460,4306538,453883,21,11
2024-07-04,4760448,4716579,43528,22242886,35190722,27,54,0,124,490,4306550,453898,12,15
2024-07-05,4760450,4716605,43528,22242900,35190740,2,26,0,14,18,4306551,453899,1,1
2024-07-06,4760453,4716630,43528,22242920,35190766,3,25,0,20,26,4306552,453901,1,2
2024-07-07,4760454,4716660,43528,22242964,35190795,1,30,0,44,29,4306553,453901,1,0
2024-07-08,4760515,4716693,43528,22243110,35191551,61,33,0,146,756,4306589,453926,36,25
2024-07-09,4760557,4716700,43528,22243212,35192049,42,7,0,102,498,4306611,453946,22,20
2024-07-10,4760614,4716705,43528,22243304,35192521,57,5,0,92,472,4306630,453984,19,38
2024-07-11,4760673,4716759,43528,22243409,35192978,59,54,0,105,457,4306663,454010,33,26
2024-07-12,4760729,4716792,43528,22243508,35193397,56,33,0,99,419,4306689,454040,26,30
2024-07-13,4760735,4716825,43528,22243537,35193427,6,33,0,29,30,4306691,454044,2,4
2024-07-14,4760739,4716848,43528,22243563,35193466,4,23,0,26,39,4306695,454044,4,0
2024-07-15,4760826,4716851,43528,22243696,35194216,87,3,0,133,750,4306737,454089,42,45
2024-07-16,4760877,4716856,43528,22243817,35194714,51,5,0,121,498,4306759,454118,22,29
2024-07-17,4760936,4716857,43528,22243905,35195250,59,1,0,88,536,4306784,454152,25,34
2024-07-18,4760990,4716917,43528,22244037,35195765,54,60,0,132,515,4306807,454183,23,31
2024-07-19,4761042,4716956,43528,22244154,35196269,52,39,0,117,504,4306828,454214,21,31
2024-07-20,4761048,4717009,43528,22244185,35196302,6,53,0,31,33,4306833,454215,5,1
2024-07-21,4761051,4717068,43528,22244204,35196331,3,59,0,19,29,4306835,454216,2,1
2024-07-22,4761166,4717123,43528,22244344,35197217,115,55,0,140,886,4306892,454274,57,58
2024-07-23,4761246,4717130,43528,22244487,35197811,80,7,0,143,594,4306936,454310,44,36
2024-07-24,4761335,4717133,43528,22244618,35198415,89,3,0,131,604,4306979,454356,43,46
2024-07-25,4761413,4717216,43528,22244745,35198962,78,83,0,127,547,4307024,454389,45,33
2024-07-26,4761492,4717266,43528,22244877,35199470,79,50,0,132,508,4307063,454429,39,40
2024-07-27,4761502,4717329,43528,22244903,35199504,10,63,0,26,34,4307070,454432,7,3
2024-07-28,4761507,4717384,43528,22244925,35199557,5,55,0,22,53,4307074,454433,4,1
2024-07-29,4761640,4717432,43529,22245100,35200466,133,48,1,175,909,4307144,454496,70,63
2024-07-30,4761744,4717441,43529,22245231,35201107,104,9,0,131,641,4307197,454547,53,51
2024-07-31,4761844,4717447,43529,22245355,35201823,100,6,0,124,716,4307249,454595,52,48
2024-08-01,4761941,4717555,43529,22245488,35202463,97,108,0,133,640,4307302,454639,53,44
2024-08-02,4762062,4717636,43529,22245625,35203131,121,81,0,137,668,4307357,454705,55,66
2024-08-03,4762074,4717719,43529,22245659,35203176,12,83,0,34,45,4307364,454710,7,5
2024-08-04,4762083,4717795,43529,22245684,35203215,9,76,0,25,39,4307370,454713,6,3
2024-08-05,4762270,4717865,43530,22245881,35204326,187,70,1,197,1111,4307466,454804,96,91
2024-08-06,4762413,4717877,43530,22246044,35205120,143,12,0,163,794,4307535,454878,69,74
2024-08-07,4762588,4717887,43530,22246176,35205873,175,10,0,132,753,4307613,454975,78,97
2024-08-08,4762733,4718010,43530,22246327,35206583,145,123,0,151,710,4307683,455050,70,75
2024-08-09,4762876,4718115,43531,22246470,35207279,143,105,1,143,696,4307763,455113,80,63
2024-08-10,4762892,4718216,43531,22246497,35207331,16,101,0,27,52,4307773,455119,10,6
2024-08-11,4762906,4718312,43531,22246532,35207399,14,96,0,35,68,4307781,455125,8,6
2024-08-12,4763167,4718431,43531,22246772,35208649,261,119,0,240,1250,4307915,455252,134,127
2024-08-13,4763352,4718444,43532,22246953,35209509,185,13,1,181,860,4308002,455350,87,98
2024-08-14,4763537,4718450,43532,22247154,35210270,185,6,0,201,761,4308085,455452,83,102
2024-08-15,4763723,4718639,43532,22247322,35211083,186,189,0,168,813,4308176,455547,91,95
2024-08-16,4763916,4718772,43533,22247480,35211860,193,133,1,158,777,4308279,455637,103,90
2024-08-17,4763928,4718935,43533,22247499,35211913,12,163,0,19,53,4308289,455639,10,2
2024-08-18,4763942,4719079,43533,22247530,35211966,14,144,0,31,53,4308295,455647,6,8
2024-08-19,4764249,4719219,43533,22247788,35213318,307,140,0,258,1352,4308453,455796,158,149
2024-08-20,4764473,4719238,43533,22247988,35214385,224,19,0,200,1067,4308573,455900,120,104
2024-08-21,4764720,4719251,43533,22248171,35215380,247,13,0,183,995,4308718,456002,145,102
2024-08-22,4764942,4719507,43534,22248378,35216289,222,256,1,207,909,4308840,456102,122,100
2024-08-23,4765192,4719695,43535,22248560,35217190,250,188,1,182,901,4308971,456221,131,119
2024-08-24,4765220,4719864,43536,22248588,35217273,28,169,1,28,83,4308992,456228,21,7
2024-08-25,4765237,4720038,43536,22248622,35217337,17,174,0,34,64,4309003,456234,11,6
2024-08-26,4765730,4720227,43537,22248928,35219158,493,189,1,306,1821,4309245,456485,242,251
2024-08-27,4766056,4720253,43537,22249111,35220410,326,26,0,183,1252,4309408,456648,163,163
2024-08-28,4766382,4720279,43537,22249327,35221673,326,26,0,216,1263,4309582,456800,174,152
2024-08-29,4766735,4720577,43539,22249531,35222834,353,298,2,204,1161,4309768,456967,186,167
2024-08-30,4767038,4720793,43543,22249750,35223934,303,216,4,219,1100,4309923,457115,155,148
2024-08-31,4767069,4721029,43544,22249788,35224026,31,236,1,38,92,4309945,457124,22,9
2024-09-01,4767107,4721245,43546,22249836,35224132,38,216,2,48,106,4309970,457137,25,13
2024-09-02,4767710,4721481,43547,22250137,35226322,603,236,1,301,2190,4310276,457434,306,297
2024-09-03,4768124,4721511,43547,22250381,35228020,414,30,0,244,1698,4310510,457614,234,180
2024-09-04,4768552,4721540,43550,22250639,35229600,428,29,3,258,1580,4310723,457829,213,215
2024-09-05,4768952,4722012,43551,22250882,35231124,400,472,1,243,1524,4310934,458018,211,189
2024-09-06,4769378,4722322,43551,22251094,35232650,426,310,0,212,1526,4311159,458219,225,201
2024-09-07,4769402,4722643,43551,22251145,35232747,24,321,0,51,97,4311173,458229,14,10
2024-09-08,4769431,4722978,43552,22251191,35232878,29,335,1,46,131,4311193,458238,20,9
2024-09-09,4770198,4723263,43552,22251599,35235755,767,285,0,408,2877,4311589,458609,396,371
2024-09-10,4770822,4723301,43552,22251900,35237965,624,38,0,301,2210,4311902,458920,313,311
2024-09-11,4771326,4723343,43554,22252153,35240034,504,42,2,253,2069,4312158,459168,256,248
2024-09-12,4771827,4723920,43554,22252414,35241858,501,577,0,261,1824,4312413,459414,255,246
2024-09-13,4772298,4724330,43556,22252676,35243712,471,410,2,262,1854,4312663,459635,250,221
2024-09-14,4772336,4724757,43560,22252728,35243828,38,427,4,52,116,4312685,459651,22,16
2024-09-15,4772382,4725136,43562,22252774,35243988,46,379,2,46,160,4312716,459666,31,15
2024-09-16,4773502,4725554,43566,22253184,35247885,1120,418,4,410,3897,4313254,460248,538,582
2024-09-17,4774390,4725584,43568,22253508,35250972,888,30,2,324,3087,4313689,460701,435,453
2024-09-18,4775320,4725620,43568,22253863,35253994,930,36,0,355,3022,4314162,461158,473,457
2024-09-19,4776207,4726370,43569,22254202,35256914,887,750,1,339,2920,4314617,461590,455,432
2024-09-20,4777089,4726962,43570,22254580,35259685,882,592,1,378,2771,4315073,462016,456,426
2024-09-21,4777162,4727455,43572,22254641,35259859,73,493,2,61,174,4315119,462043,46,27
2024-09-22,4777241,4727947,43574,22254708,35260086,79,492,2,67,227,4315172,462069,53,26
2024-09-23,4779190,4728405,43575,22255289,35266130,1949,458,1,581,6044,4316140,463050,968,981
2024-09-24,4780517,4728460,43576,22255733,35270468,1327,55,1,444,4338,4316835,463682,695,632
2024-09-25,4781912,4728522,43583,22256196,35274560,1395,62,7,463,4092,4317552,464360,717,678
2024-09-26,4783121,4729609,43588,22256605,35278333,1209,1087,5,409,3773,4318184,464937,632,577
2024-09-27,4784189,4730498,43593,22257077,35281832,1068,889,5,472,3499,4318757,465432,573,495
2024-09-28,4784287,4731397,43595,22257148,35282100,98,899,2,71,268,4318815,465472,58,40
2024-09-29,4784365,4732254,43599,22257218,35282372,78,857,4,70,272,4318871,465494,56,22
2024-09-30,4786288,4733129,43601,22257833,35288718,1923,875,2,615,6346,4319814,466474,943,980
2024-10-01,4787751,4733227,43603,22258366,35293555,1463,98,2,533,4837,4320580,467171,766,697
2024-10-02,4788972,4733325,43605,22258838,35297777,1221,98,2,472,4222,4321223,467749,643,578
2024-10-03,4790082,4735199,43608,22259318,35301644,1110,1874,3,480,3867,4321837,468245,614,496
2024-10-04,4791279,4736526,43608,22259780,35305270,1197,1327,0,462,3626,4322489,468790,652,545
2024-10-05,4791366,4737842,43609,22259867,35305466,87,1316,1,87,196,4322550,468816,61,26
2024-10-06,4791460,4738962,43609,22259965,35305679,94,1120,0,98,213,4322603,468857,53,41
